spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,file_name,label
2468.7269807760435,925697.7591718362,2421.0752054292407,270185.50057585817,4941.178518449387,3120072.70781453,0.11937752557502881,0.0057833955896257104,[107.66601562],-28.959084,7899.5034,84.35957,1443.2925,-6.7395277,752.8284,27.393,517.35614,-2.2498784,308.65027,7.866532,214.3353,6.498424,162.1767,-4.619268,171.30682,4.580407,121.1973,1.4614887,112.610695,-7.069164,116.46422,3.1167848,100.563126,-3.826166,86.012405,0.8625108,82.95427,-3.7416635,76.502426,0.76595813,74.540985,-3.568486,76.70066,1.6268469,77.438095,-0.23699303,84.376915,013 aespa - Next Level.mp3,
2896.2440934182882,811115.4065828447,2805.2692220037898,204842.06630738423,6219.01891523832,2856684.9909108086,0.11938760231159735,0.006466725112048197,[129.19921875],-60.503822,5547.127,61.441063,1147.1608,0.92323744,664.2421,19.167849,453.49374,5.896843,226.92372,10.630708,256.99484,7.6914363,169.93762,1.5239493,183.9007,7.6306324,141.79948,11.29207,163.74788,-0.9950808,164.5395,6.5105214,98.85478,-0.30282062,108.34787,4.6879244,114.07547,-0.6147859,99.68991,5.0271688,125.62587,2.438271,112.90397,5.2730484,130.91731,1.3344021,127.06718,013. STAYC(스테이씨) - RUN2U.mp3,
2264.0579611033536,725138.8508038756,2538.068658775338,179124.30983342658,5015.285711985196,3062959.3308600676,0.08401434268182811,0.0037983848603624836,[92.28515625],-86.10581,6048.855,80.13559,1203.2515,5.492667,404.34482,23.474077,519.1505,4.3611345,221.7642,1.1623174,387.7283,-3.3866897,192.9505,-3.3371327,191.87466,-16.868362,339.65775,-0.23822238,177.4853,-13.633112,141.05823,-6.3912992,173.27382,-4.5316944,107.89365,-7.9798207,121.617195,-8.206734,107.76521,-5.248395,126.370384,-10.7725725,135.14359,-5.5835395,96.10355,-7.9110527,110.98728,014 주시크 (Joosiq) - 너를 생각해.mp3,
2748.188112603534,1091889.0770526798,2718.5641620099536,207185.44590458248,5938.947596694484,3289694.7749551698,0.1096212984335543,0.007466011823387507,[135.99917763],-59.794502,7295.2207,63.937435,1429.7444,2.0470474,699.8272,16.021402,551.6452,2.896618,330.94012,1.4318402,333.74548,-3.0403638,235.70662,1.8397958,192.35507,-10.195169,180.96977,1.7922158,184.44913,-6.360373,115.19709,-3.4320374,131.61745,-3.3448005,96.56838,-1.6641918,88.460205,-4.4891973,102.82688,-1.4304417,104.93582,-5.584721,93.34121,-2.27028,116.28441,-5.313835,118.23574,014. BE'O (비오) - 리무진 (Feat. MINO) (Prod. GRAY).mp3,
2177.5418895527196,724184.4998854316,2279.6000038513534,300481.9182501068,4530.969778415376,2704538.4189669215,0.09555810789045026,0.003758042653180967,[95.703125],-52.14514,13616.174,92.58841,1306.3451,-9.9481945,554.63354,17.24662,345.29462,-7.1291428,295.97238,2.3638928,230.01833,-6.573934,188.48526,-6.589623,176.99898,-6.5016747,155.5387,-4.9007783,134.54672,-12.453236,139.19795,-0.68569833,152.2511,-10.483482,102.343895,-7.496142,96.367615,-5.1102004,94.783775,-1.8044049,82.03796,-9.676336,79.61628,0.5048582,71.96374,-5.318494,61.169643,015 디핵 (D-Hack) & PATEKO - OHAYO MY NIGHT.mp3,
1883.732351424417,710922.8639056232,2308.1495161435796,389024.3517175045,4157.1417250538,4289467.066235082,0.06821075465629212,0.0021985363318669077,[92.28515625],-133.49928,9372.052,104.57123,1731.1918,13.778206,539.72565,11.62001,320.98676,3.1573946,182.25363,10.28537,163.55295,-13.882842,176.37244,-4.507018,134.9546,-11.079681,125.843155,-5.647213,96.0064,-5.427337,96.33303,-5.7802687,68.568726,-6.1876435,73.69841,-6.2591767,71.34847,-2.008155,59.344025,-8.283317,60.720753,-10.641341,79.78792,-3.7141774,71.20093,-10.019023,92.43526,015. Maroon 5-01-Memories.mp3,
2143.392023630243,850094.628772391,2635.0511467364036,307561.1607331455,4987.401647461817,4782330.001778785,0.08140229410587412,0.004320225380073464,[95.703125],-114.72909,14689.377,100.00272,956.5908,26.108843,382.2753,13.087609,242.22458,7.6827593,137.35307,7.8319244,160.9965,-4.676301,141.72073,2.304489,114.90019,3.680993,125.52138,6.1351566,73.237305,1.5605612,71.98156,0.7738679,89.13758,1.0612812,67.14706,-0.23659433,86.45553,-0.73574746,73.10393,3.1769295,63.262695,-4.4144173,71.42018,4.1189995,90.49129,-1.448272,107.84424,015. 이무진 - 눈이 오잖아(Feat.헤이즈).mp3,
2277.067234124613,1954239.3223953976,2329.5870574666515,783789.2137464305,4728.265038912606,7388389.066915366,0.09069095356868764,0.005635757063349681,[117.45383523],-117.571815,10797.54,101.6348,3244.098,18.710175,1151.6147,14.548828,398.94974,8.224023,408.2592,12.233835,227.59177,-3.5858707,239.15848,-0.04357777,181.16116,-2.2910874,170.99205,3.9977527,196.30544,-3.218723,114.74169,1.8702794,127.41666,-3.4720387,174.43826,2.0600064,125.77252,-4.3355412,108.743454,-0.119451284,105.273544,-2.8424845,75.34927,-1.3626064,80.733185,-1.2536659,76.17741,016. BE'O (비오) - Counting Stars.mp3,
2341.9857157326046,887888.3837043496,2581.038038674471,326278.65162740246,5221.038182793937,3851936.6544485847,0.08162774010552605,0.004043555328433365,[184.5703125],-43.860607,8369.671,88.18736,1399.5021,8.847281,459.2806,22.886093,290.9818,12.200998,297.90674,9.519365,251.39105,-0.93075854,177.27289,5.4744115,157.47476,-0.22800867,116.099335,4.108075,110.30026,0.5968869,94.40336,1.7668744,84.60722,-5.190312,100.22635,-0.6355542,104.35705,-4.6456594,100.99704,0.23605096,80.33467,-5.5665827,72.636734,-0.07494136,82.38531,-4.5520773,56.198963,"017 SINCE,Tabber - Reset (Feat. 개코, Kid Milli) (Prod. 코드 쿤스트).mp3",
1846.9381347104388,1163659.2940888247,2268.7933006996673,429376.5843246492,3850.3523291878414,5698449.7071899595,0.06678173764994254,0.005597868369510368,[45.33305921],-168.68018,8599.791,106.703735,2082.8633,21.174301,454.08167,12.483501,392.583,0.23572375,299.21426,1.3251455,172.48732,-3.8322563,187.80025,-8.519983,176.42738,-6.9563956,181.6577,5.409485,151.1903,-9.138926,118.84798,-1.1250806,94.41088,-3.7409945,100.283325,-2.405787,118.689285,-0.9090654,77.30662,-0.5246916,60.427803,-4.7990966,79.05295,-1.1963192,75.94471,-7.0161333,93.69791,017. Zion.T-01-꺼내 먹어요.mp3,
2190.5945167658856,531944.5595332343,2424.644990710598,171586.27042075692,4706.579824829713,2369318.518679163,0.0925940648811911,0.00220119353190792,[95.703125],-42.648224,7493.5386,92.897415,799.0487,-1.9654884,370.72757,25.719154,259.78033,8.563579,195.15338,8.985616,144.10118,-2.392251,107.08941,8.460497,84.02582,-4.231266,92.865456,5.000126,67.09211,0.7837406,67.51477,-1.3446791,70.2644,-1.9197049,60.202904,-0.91521597,66.52201,-4.892386,59.854446,-2.3989878,60.190155,-6.827857,63.908485,0.20345153,71.40281,-5.7458763,100.65679,017. 이무진 - 신호등.mp3,
2617.1381571358847,775789.6868193195,2603.167384563067,293165.58631778974,5611.794777291174,3359483.0134240678,0.11480524167879229,0.003768349375717761,[161.49902344],-19.26607,6524.0645,81.24115,1267.3042,-3.065792,709.17645,14.47536,371.095,0.2947707,251.96017,1.2476518,245.51566,-4.002461,191.20236,3.6054854,158.13379,-8.978955,161.71124,2.8613927,158.27162,-5.3541102,126.735214,0.29322872,108.52755,-5.894339,105.001625,-2.2166483,99.05322,-3.927699,99.73003,-1.1994712,78.61677,-6.3896637,67.323746,0.54157716,79.92339,-3.8336132,107.60473,"018 염따,TOIL,쿤타(Koonta),베이식(Basick),365LIT,황지상,송민영 - 너와 나의 Memories.mp3",
2563.5239308631812,567954.2611865844,2565.3955080914693,127812.16030856852,5299.314945721448,2006787.0730205167,0.11662956702852369,0.004063144374368428,[99.38401442],-1.3437402,7931.2324,77.51624,763.6004,-5.3494196,333.66138,21.391737,279.5274,0.64104456,112.72005,9.936021,139.07896,3.6075227,145.14067,2.679222,111.77965,5.057542,123.07272,7.5987253,85.39496,-1.7760981,76.19702,5.965059,77.84304,-0.6556596,63.97702,2.6092072,68.98761,-2.2788596,68.384285,1.4214197,80.932236,-0.038702913,84.666245,4.661422,81.37451,0.4873963,77.47093,018. aespa - Dreams Come True.mp3,
2376.271070780938,702945.3975724638,2586.52558393515,276929.7026334852,5269.97194835924,3270275.091939765,0.0962715495256554,0.0032173968988356864,[103.359375],-46.506943,9395.607,89.510826,1348.912,8.375639,361.7349,22.492294,239.56052,8.16608,117.16176,10.726855,114.06705,-2.4895248,84.82649,4.750469,85.04106,0.19900317,87.49413,6.239653,91.51977,1.8234353,92.559166,2.4307015,83.21219,-3.252221,55.455963,0.8274969,58.133022,-0.60255134,51.842953,3.2944272,53.939075,-5.338698,54.945972,1.4677744,56.720894,-1.4116135,49.554504,019 Coldplay & 방탄소년단 - My Universe.mp3,
1629.0327401345555,760340.8754672857,1989.2694911130247,565316.2850638928,3344.504329736793,4158311.709656127,0.06965100971770155,0.0023227870622850827,[129.19921875],-151.85526,17937.994,124.03053,1488.4539,14.174346,503.68802,18.893164,316.61444,5.1268215,109.446304,-0.026627833,122.93434,2.62471,79.15071,-0.84729946,99.588974,-6.944667,83.07925,-2.671179,164.23958,-14.311182,106.556694,-0.2762379,95.47842,-2.0591743,87.76183,-0.9845716,84.56816,-3.979585,78.16358,-1.8257412,90.18612,-6.5413885,83.8435,-1.1246505,96.39454,-3.2939105,69.02288,019-린-My Destiny.mp3,
2466.155457383855,931528.0189963805,2417.5930452979496,272431.1390069781,4934.503970105706,3127560.302970419,0.11940960692719794,0.005837348777148651,[107.66601562],-29.108837,7901.4463,84.53598,1447.9135,-6.886538,756.6873,27.510056,518.6368,-2.3242903,309.39108,7.899159,215.50606,6.4882975,162.4228,-4.631246,172.21191,4.594077,121.530075,1.4549195,112.96927,-7.068813,116.804565,3.1196132,100.739006,-3.8320334,86.037636,0.8677568,83.2966,-3.7466133,76.72327,0.76943016,74.71586,-3.5757275,76.841965,1.6306669,77.570206,-0.24256493,84.43729,019. aespa - Next Level.mp3,
2341.9687009966847,979072.0074598369,2466.8126665662217,290500.4099624488,4936.541636169806,3927043.5059989993,0.09446899662678208,0.005483779896941416,[95.703125],-75.51265,8415.345,79.48428,1557.7128,-1.5592512,1023.3047,20.21796,475.53326,4.6385465,359.03818,6.1660075,278.31726,-0.5968536,239.7922,6.5985107,213.16957,-5.6882277,158.51395,3.3765802,143.68129,0.8803764,135.31091,-0.7421899,130.51538,-0.29301044,106.65649,-2.8837454,111.922325,-3.8278775,100.062325,0.47068816,90.97159,-8.767611,100.54833,-1.4936724,89.37814,-7.2042055,94.458145,"020 Don Mills,Northfacegawd,sokodomo,Khakii (카키),에이체스 (A-Chess)  - TROUBLE (Prod. by Slom).mp3",
2506.9830740150405,760865.7741483886,2650.945680074255,428072.0798491322,5701.742837731822,4353304.845311118,0.10698743002940178,0.0026213165781587004,[172.265625],-42.995518,8665.094,88.27518,1482.6136,7.0418143,433.82507,13.962011,272.40228,3.6718748,161.40083,5.2660155,191.33824,1.626344,119.16946,2.514563,170.05923,1.3590622,95.51735,4.0237584,92.02299,-4.384397,92.23776,2.160959,79.63828,-8.576798,89.28506,1.6285222,114.45765,-4.790606,104.35274,-1.0284489,100.95092,-1.3647759,105.333786,2.8259838,94.43689,2.0180793,111.254875,020. 아이유 - strawberry moon.mp3,
2859.346291256779,981703.1452148249,2915.6378402994283,212993.8258839696,6483.691705419722,3141892.9410690353,0.10977093148517762,0.006976769339252352,[123.046875],-38.37117,6931.0312,69.938324,1100.0475,13.368432,383.79218,18.880976,321.3533,11.141235,206.61942,6.4242587,177.1878,0.05586067,141.05022,9.457159,118.247696,-0.846511,99.05962,8.128143,95.94865,-1.7288308,80.592705,2.0988934,67.90779,-1.3816077,68.76741,0.9609304,58.359978,-0.8504366,62.443344,1.0495688,71.557396,-0.12996586,82.36802,3.8495011,95.992744,-1.4323014,86.53053,021 방탄소년단 - Permission to Dance.mp3,
1837.9994860549214,769764.0244398761,2354.0546915650266,534897.0135994779,4132.488952095594,5158328.538798772,0.07076376084339651,0.0036016175689715297,[129.19921875],-153.57378,19636.21,102.43375,923.80005,25.071466,450.19235,15.999451,264.00177,11.908799,174.48538,2.1262305,126.113686,-0.89678997,118.19027,0.19773012,92.39908,-3.3546407,118.1667,3.2363997,108.26008,-1.4651085,83.05034,-3.333026,83.46343,-5.750925,83.01439,-3.474528,85.81116,-3.6779456,91.209595,0.28517807,117.923965,-2.956766,129.51245,2.0524,138.83296,-3.062255,111.931656,021. 노을 - 잊을 수 있을까.mp3,
2387.2246574071446,1118177.5895613625,2623.6232713613563,410630.1674023223,5375.75417476473,4712365.454127999,0.08955621547667758,0.0058924187709855115,[99.38401442],-88.61203,11532.634,87.73003,1423.8646,12.679426,367.33667,15.493308,323.62994,5.7962894,179.18846,12.442038,152.6134,4.16956,125.58758,3.0442972,122.45623,2.123684,126.55524,6.1563954,132.74446,-0.6270751,74.149574,3.4183013,84.54884,0.06225209,65.88893,3.2978442,76.34863,-3.112983,78.05815,-1.5085605,64.39933,-3.8146472,51.253616,3.1177218,71.47213,0.34774673,87.001625,022 AKMU (악뮤) - 낙하 (With 아이유).mp3,
2488.2398001809497,553559.1976424359,2785.923745776359,161904.13907953884,5903.431341479562,2739320.4401965663,0.09156474460004134,0.002109968018641729,[99.38401442],-30.304405,7445.7847,86.66714,673.78326,20.152956,218.08978,11.719527,212.89558,-1.6109396,133.26512,14.671248,91.25484,5.3868833,119.85849,6.742572,77.67762,-6.336937,80.69409,10.970972,56.062225,-0.540404,63.91032,1.753119,60.203106,-1.0373036,59.76713,3.682807,53.173325,-4.1938195,42.922447,-1.3996159,40.74132,-6.5997744,46.52366,-0.39397314,61.96444,-8.161304,70.65596,022. 장범준 - 흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야.mp3,
2826.818162915714,850723.4073624398,2766.2629794574013,268019.4737139718,6122.260511813147,3469495.9849673966,0.11436469621052295,0.004782540042689029,[172.265625],-28.943844,10729.413,70.971565,1104.47,-0.82400596,542.1512,16.287329,446.30106,6.2828145,319.19122,6.333756,239.13098,7.270643,119.73342,1.2291498,169.3752,3.9595025,97.00179,12.212162,100.48406,-8.939162,103.89197,3.8336983,92.80336,-3.106754,76.11384,-1.9489338,94.23453,-1.7683223,68.6292,0.74574715,120.14881,-3.6750426,114.10559,-0.11661325,125.6475,3.5565724,106.82995,022. 태연 (TAEYEON) - Can't Control Myself.mp3,
2780.9865082514875,778508.253218215,2870.0165858709565,152338.74761266063,6286.1096636113125,2616598.460877792,0.10876344186846935,0.0055564291017924945,[112.34714674],-43.51351,12429.096,64.072334,906.8729,10.92439,472.39273,20.55063,372.13058,8.089736,209.81573,11.0598955,215.9462,3.5758326,157.37807,9.560881,130.68555,3.7524745,117.55385,8.755167,111.923195,0.30369893,89.564545,4.0358777,79.03878,0.10528473,79.2287,4.7836857,75.74248,2.0699074,81.26763,4.237376,87.791504,-0.86815757,83.841484,5.5184865,95.0523,0.06077271,90.32642,023 방탄소년단 - Butter.mp3,
1631.5309691841173,793807.4607529498,2076.8666745167016,332334.4317027994,3316.2856473267534,3779129.098346223,0.06310916088515162,0.0028745694556792964,[66.25600962],-123.47331,11591.676,117.12045,1723.1589,5.7211027,641.5717,30.287552,310.8334,11.01197,167.00752,6.2087326,179.69624,6.87215,131.29427,1.5410147,119.719955,1.2027258,82.62178,2.4690497,114.66355,-4.4901505,86.35371,-2.5841882,62.122185,-2.2534962,69.04477,-1.6328597,69.59499,-3.7823243,70.91409,3.269953,61.023483,-3.0098712,67.98501,1.0856678,72.611855,-3.118427,90.25296,023-김필-청춘 (Feat. 김창완).mp3,
1965.1428771221565,875793.8071677712,2546.0206983743983,484606.292684121,4538.423458832298,6687429.068418883,0.07067439646724688,0.003117143462217364,[135.99917763],-146.4211,10289.498,108.46239,1259.1195,23.495962,498.69638,6.0556784,450.93936,11.088084,148.4517,3.7398684,291.83487,6.198376,162.5408,-10.861611,177.99304,2.759602,136.53416,-0.7328156,116.533806,-8.936829,103.96573,-0.5459392,117.23889,-9.825497,131.8202,0.7426632,105.728035,-12.503147,121.83384,-2.7742429,102.458176,-12.729889,141.44852,2.7936761,174.19366,-3.4883456,128.31732,023. 아이유 - 겨울잠.mp3,
2236.212831604139,609212.4310859741,2450.2083766713727,234162.70670024882,4878.433413890656,2879553.4841613392,0.09826267415257715,0.0027754842708975157,[117.45383523],-22.279846,8328.275,94.29576,922.1891,0.61734354,302.26837,17.13719,213.00603,1.4628379,140.9619,4.594045,116.68966,-5.6804643,115.312996,2.262519,75.13025,-6.868803,89.66073,2.4701324,96.31814,-3.179508,86.00747,-0.10677345,80.90864,-2.4821875,78.74658,-0.86241084,78.13896,-2.6736674,69.474556,2.1988049,87.89412,-4.9305496,86.238075,1.8277897,91.366234,-2.9033105,89.8056,024 MSG워너비(M.O.M) - 바라만 본다.mp3,
1996.9262358872163,919315.9402339349,2351.9293123072366,435265.20963532117,4283.770864776357,5261428.632024067,0.07913678104612178,0.0027865907813735434,[107.66601562],-127.10625,10118.415,98.0,1591.6709,9.541567,423.94818,23.488018,355.3122,8.456847,155.63585,8.687691,247.11336,4.1798453,111.019684,-1.856137,133.9741,-4.0406466,144.69258,-7.290685,105.10427,-6.778346,136.3674,-5.3692102,98.465225,-4.5327816,118.837555,3.4472268,135.58824,-14.366829,154.5479,-0.872912,74.85942,-14.619312,123.76643,-3.8861127,143.01471,-8.838864,86.501045,024. 아이유 - 드라마.mp3,
1870.9686537181203,1144900.7119894333,2382.996947635338,395029.0344781123,4148.92219984827,5778145.29587733,0.06363230903802637,0.004304039527627582,[129.19921875],-137.23311,10820.533,100.80894,1495.8279,35.675037,368.04456,24.951487,323.47153,2.1947842,295.18085,12.347973,132.53178,-4.899832,119.863266,-4.4529634,104.68615,-8.134094,106.88852,-2.9896426,106.75396,-3.6308014,86.03865,-1.6727993,86.683136,-8.56869,100.17991,-4.5635934,85.6979,-7.130103,83.83591,-5.0813646,99.166695,-10.650037,86.0359,-1.3269781,70.1978,-6.247215,101.26349,025. 폴킴 - 어제처럼.mp3,
2518.818241816222,576894.0910766757,2531.7790360321533,208092.2033550036,5412.50850786068,2448698.4038071926,0.11030403151684061,0.003249539101273482,[99.38401442],-80.2206,11451.938,79.37143,1000.1911,-4.220127,920.3703,22.943027,628.2419,-0.92432195,447.20258,0.21851104,348.8786,-7.4799647,225.06177,5.3230395,170.4867,-7.397187,169.69092,6.9141498,175.71404,-3.4196002,171.61807,-0.7208078,78.76598,-3.2692952,118.81864,-3.0589359,96.63822,1.1557528,72.8415,0.59354484,92.88378,-6.960724,75.78515,0.67481697,55.92224,-1.4101229,60.82252,"026 Mudd the student - 이끼 (Feat. MINO, BOBBY) (Prod. MINO).mp3",
2364.150622863342,647769.1827203047,2522.3854533172953,230680.20351858047,5044.681362606311,3031352.296394931,0.09657749474659305,0.0038021712342588107,[112.34714674],-14.50407,7008.433,89.880684,885.55505,-10.374586,641.96735,12.20356,352.45233,6.830277,226.47627,3.9792078,231.64673,0.966046,127.30231,1.1626672,146.53445,-1.2199461,126.95341,3.11106,90.96772,-10.429324,106.35181,0.2903013,83.82821,-2.5336962,80.183556,1.9574381,91.63438,-0.22372563,93.86845,3.1889477,98.23226,-1.4228798,88.560974,0.5533003,80.33032,0.4183953,85.02708,026. 태연 (TAEYEON) - Weekend.mp3,
1771.423026171613,702030.7146275464,2021.381772462869,351555.2866599162,3576.492551403326,3441737.9594537974,0.07993230260645408,0.0034208044569831626,[151.99908088],-107.58164,12411.492,114.61011,1402.6024,-4.1459775,479.8545,14.763635,251.53198,0.7751194,202.806,1.5293366,116.915504,-11.099442,123.14364,2.2732031,117.0393,-7.6438837,98.40992,1.4474186,80.87497,-4.4877934,83.15158,-3.707439,75.78878,-8.70651,83.62028,-1.8604866,82.74934,-10.285615,102.77274,0.77668285,74.77702,-8.712749,91.01342,-4.5034456,124.60871,-4.8554096,107.50592,027 임영웅 - 다시 사랑한다면 (김필 Ver.).mp3,
2693.446942555456,901518.2750901813,2481.664421699841,177990.47231913992,5299.58329001307,2641955.9715375705,0.13801593005081894,0.007316235961170906,[143.5546875],0.40475672,6891.4995,73.25781,1259.4003,-11.929521,681.57513,23.082304,431.13928,-3.5271168,206.56705,10.536733,218.67027,6.124299,151.54483,1.3095098,149.74127,5.353878,128.63257,7.509642,116.21805,-4.248639,105.02683,4.642319,83.394714,-0.91623384,86.228806,4.6757855,83.03721,-0.47712967,72.75812,3.6501875,70.0811,-0.6490812,77.68719,3.8697531,81.005615,-0.8639335,82.001495,027. aespa - Savage.mp3,
2201.3560822307395,672871.5773574706,2229.4883404739994,242481.74222544266,4391.229909507682,2581473.8678661026,0.1081314536819388,0.004237796327309477,[143.5546875],-131.39598,15779.986,90.55874,1190.6263,-10.009739,595.5235,28.13747,447.8637,-0.20223764,252.5823,0.45132226,319.54816,2.9003086,194.0973,1.6560254,136.62885,-6.7882733,182.2711,6.3286853,165.98831,-6.0627036,149.61716,2.9862478,96.65751,-5.507981,91.34878,-5.038267,88.665474,-4.466472,67.56504,-2.6456666,71.70967,-4.957478,80.88381,3.542095,87.039856,-1.9569232,79.60526,027. Queen - Bohemian Rhapsody (2011 Remaster).mp3,
2442.0053947162783,480797.0690459401,2582.197078631829,150124.3549002103,5374.539795762001,2279726.8299489915,0.10181801033063777,0.002258011844982248,[107.66601562],-18.448854,11842.183,84.8367,583.77954,0.8678336,299.7746,19.854006,145.76236,1.4018502,153.16574,12.598729,89.13604,2.249093,90.46434,9.460598,44.586178,-0.87076855,46.456467,5.280023,45.10067,1.2140226,49.930122,2.5926485,31.357504,-4.25258,39.69044,-0.3741221,31.32335,-4.135968,31.849905,0.48089454,29.283878,-4.596865,38.284267,1.5977256,49.37635,-1.2678962,47.821926,027. 가호 (Gaho)-01-시작.mp3,
2123.387518537745,531895.0038339804,2322.8625002722392,148557.42694492423,4585.605450223308,2175353.8309860686,0.08548067295531198,0.002895112318785269,[80.74951172],-68.593605,7606.3813,95.94137,905.92224,4.7101917,270.74777,26.747066,175.49092,-12.163841,160.25934,11.28892,137.97855,-5.889651,144.94812,-4.8242617,110.25845,-14.382944,146.33144,8.986155,90.37722,-0.65521467,96.36478,-2.5181534,82.27911,0.5450428,88.685616,0.86901546,93.66398,-2.0589156,72.692604,-2.1761222,76.17783,-6.9076767,79.07287,0.61502063,89.067505,-2.5982103,99.81423,028 장범준 - 잠이 오질 않네요.mp3,
2243.8666684626755,905294.9393828987,2529.628974644215,412496.6261271585,5031.99074045414,4824385.352538753,0.08667434371108784,0.004191549211747953,[143.5546875],-88.20289,7496.708,98.69347,1195.5085,10.381979,372.79163,13.364915,261.39862,3.8951137,240.77861,1.9730445,105.27644,-3.6927676,114.84205,-3.5927355,94.32734,-3.9971094,82.47524,0.51079005,65.22581,-9.046553,93.67935,-2.35419,71.172195,-6.984664,68.1304,-4.8832746,86.295456,-4.127904,100.66594,-0.52466446,96.85553,-5.777588,101.987686,0.31580687,109.30424,-2.541224,139.6063,028-더 원-들리나요.mp3,
2293.437488767256,861778.3060600488,2597.604669548063,423790.86948094843,5304.291065216455,4770762.0266215885,0.09207711161809032,0.003612661046601695,[135.99917763],-65.99179,16487.168,96.724045,1028.9452,17.650532,234.92636,11.2959175,282.4107,1.2556894,147.52098,6.569152,112.608154,-2.8107738,82.79629,1.0864173,96.20864,-1.6094469,80.3034,7.0350766,76.50619,2.1595864,52.037197,4.795379,88.58506,-1.6168388,74.69846,0.25542632,67.14368,-2.0843346,67.53215,-0.9794838,81.17685,-5.244994,75.91144,-1.7694122,86.180176,-4.2469764,92.243744,028. 먼데이 키즈 (Monday Kiz) - 너 아니면 안돼.mp3,
2375.236831499522,774532.0531807013,2469.414339700614,391780.7280068223,5075.820165040728,3708689.6708953483,0.09996744138469449,0.0029487989047242385,[151.99908088],-49.453503,13859.323,86.909515,1250.1536,0.24935599,386.78284,18.331888,411.53998,4.241152,212.06148,-0.07736007,194.30203,-2.9740136,136.96265,1.9404243,111.2446,-5.21275,161.99365,3.4194121,122.95687,-3.3596914,109.4807,-1.024636,136.25644,-1.3203467,84.16039,-2.2987983,71.221176,-5.0224285,72.04623,-2.8227236,62.36777,-5.9476867,60.484093,0.6655671,75.5676,-4.702255,81.36365,029. 베이식 (Basick) - 만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL).mp3,
2364.1578224806412,647768.2074436119,2522.3933663917924,230674.38537530496,5044.708137204845,3031395.13910339,0.09657360909056997,0.00380240236905552,[112.34714674],-14.503788,7008.431,89.880325,885.5474,-10.374203,641.9689,12.203755,352.45316,6.830735,226.48538,3.9785438,231.6212,0.96595097,127.3147,1.1634289,146.52852,-1.2201283,126.95895,3.1111891,90.971,-10.429336,106.339455,0.29060343,83.83052,-2.5342298,80.19336,1.9578618,91.62665,-0.22349638,93.86061,3.1889608,98.236786,-1.4231555,88.55795,0.55362535,80.32883,0.41835785,85.02546,030 태연 (TAEYEON) - Weekend.mp3,
2264.0461814803825,725150.0803375797,2538.0570074393863,179125.63931130862,5015.266899532973,3062980.0180976065,0.08401674222930545,0.0037988762587125202,[92.28515625],-86.1065,6048.8926,80.13565,1203.3448,5.492704,404.36447,23.475681,519.1116,4.3615346,221.75911,1.1627783,387.7232,-3.3863525,192.94437,-3.3371923,191.87614,-16.868557,339.6913,-0.23790729,177.48637,-13.632565,141.0431,-6.391443,173.28389,-4.530681,107.883644,-7.9788284,121.602425,-8.207251,107.73467,-5.2473793,126.3621,-10.773033,135.19255,-5.583327,96.10215,-7.910498,110.96368,030. 주시크 (Joosiq) - 너를 생각해.mp3,
2009.1114597302603,699404.7718711504,2480.8900025299977,433650.56582237704,4596.5722378490955,4565555.892298935,0.07387830360864554,0.0023044148152275034,[123.046875],-124.462585,15023.998,103.16885,1025.126,14.899929,327.15738,21.71578,231.4588,16.115871,131.32872,1.163447,90.6776,5.5924473,79.499374,4.6064734,79.74674,-7.282547,97.39522,6.1154666,88.88886,-7.439776,92.07627,-2.5541694,70.281006,-6.9115314,87.65488,-1.3033969,78.150246,-3.091769,84.035866,0.94464433,84.09121,-2.9779055,102.89484,-1.3097161,125.37245,-0.76886827,134.0052,031 이소라 - 바람이 분다.mp3,
2235.168878318102,609923.2019460872,2448.85904161347,235228.27707586615,4875.917907835071,2881509.9290622943,0.09825930780121471,0.0027768353369652518,[117.45383523],-22.334288,8332.376,94.343185,924.11743,0.5872246,303.37167,17.179623,213.94823,1.4395416,141.3298,4.6164594,116.913414,-5.698544,115.429825,2.2775223,75.35766,-6.8828554,89.78908,2.477081,96.5036,-3.1837225,86.21173,-0.1076745,81.06911,-2.4785101,78.81399,-0.86302304,78.234245,-2.678343,69.56786,2.2053561,87.943375,-4.9400034,86.28868,1.8237549,91.62151,-2.901185,89.934906,031. MSG워너비(M.O.M) - 바라만 본다.mp3,
